Communist Party of India - Maoist (CPI-Maoist),East Champaran,122,26.609814,84.856793
Garo National Liberation Army,East Garo Hills,11,25.567169,90.525782
United Liberation Front of Assam (ULFA),East Garo Hills,5,25.567169,90.525782
Achik National Volunteer Council-B (ANVC-B),East Garo Hills district,1,25.567169,90.525782
Garo National Liberation Army,East Garo Hills district,11,25.567169,90.525782
Communist Party of India - Maoist (CPI-Maoist),East Godavari district,122,17.32125,82.040714
Communist Party of India - Maoist (CPI-Maoist),East singhbhum,122,22.486676,86.499655
Achik National Volunteer Council-B (ANVC-B),Edenbari,1,25.556172,90.198633
Maoists,Ekara,13,20.383405,79.812865
Maoists,Erbanpalli,13,18.2263,81.619948
National Liberation Front of Tripura (NLFT),Faileng,7,53.735992,-2.000858
Communist Party of India - Maoist (CPI-Maoist),Gadchiroli district,122,19.496873,80.276733
Maoists,Gadchiroli district,13,19.496873,80.276733
Maoists,Gadtoli,13,23.622323,90.504207
Lashkar-e-Taiba (LeT),Gagran,3,29.937518,78.139856
National Liberation Front of Tripura (NLFT),Gandacherra,7,29.934475,77.986713
Maoists,Gangalur,13,29.10076,79.694409
Maoists,Gangapur,13,29.10076,79.694409
Communist Party of India - Maoist (CPI-Maoist),Garwah,122,51.566323,-3.233615
Communist Party of India - Maoist (CPI-Maoist),Gaya,122,52.1475,-1.209467
Maoists,Gaya district,13,24.812412,85.042751
Kamtapur Liberation Organization (KLO),Gazole,1,54.665447,-3.516468
Maoists,Ghatbera,13,50.731501,-3.558102
Communist Party of India - Maoist (CPI-Maoist),Ghatshila,122,22.587307,86.47438
Maoists,Ghatshila,13,22.587307,86.47438
Communist Party of India - Maoist (CPI-Maoist),Giridih,122,24.182139,86.286951
Maoists,Giridih,13,24.182139,86.286951
Maoists,Giridih district,13,24.182139,86.286951
Maoists,Goaltore,13,22.709685,87.170958
Maoists,Goda,13,30.151202,78.955693
National Democratic Front of Bodoland (NDFB),Golaghat,9,26.523852,93.962337
National Socialist Council of Nagaland-Khaplang (NSCN-K),Golaghat,2,26.523852,93.962337
Adivasi National Liberation Army (ANLA),Golaghat district,1,26.523852,93.962337
Karbi People's Liberation Tigers (KPLT),Golaghat district,5,26.523852,93.962337
National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),Golaghat district,5,26.523852,93.962337
Maoists,Gorna,13,30.348286,79.063093
National Democratic Front of Bodoland (NDFB),Gossaigaon,9,26.437091,89.976679
Adivasi People's Army (APA),Grahampur Bazar,1,29.768686,80.336629
Communist Party of India - Maoist (CPI-Maoist),Gumla district,122,23.192003,84.522219
Maoists,Gumla district,13,23.192003,84.522219
Adivasi People's Army (APA),Guwahati,1,26.185232,91.762691
Karbi People's Liberation Tigers (KPLT),Guwahati,5,26.185232,91.762691
People's Liberation Army (India),Guwahati,11,26.185232,91.762691
United Liberation Front of Assam (ULFA),Guwahati,5,26.185232,91.762691
National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),Haflong,5,25.16331,93.012824
United Democratic Liberation Army (UDLA),Hailakandi district,2,24.454851,92.579248
Maoists,Harta,13,51.30169,-0.892945
Maoists,Hazaribagh,13,23.996621,85.369107
People's Liberation Front of India,Hazaribagh,6,23.996621,85.369107
People's Liberation Army (India),Heirok,11,24.584648,94.077457
Communist Party of India - Maoist (CPI-Maoist),Hunterganj,122,24.434143,84.813774
Lashkar-e-Taiba (LeT),Hyderabad,3,51.881023,0.90807
Tehrik-e-Galba Islam,Hyderabad,1,51.881023,0.90807
Coordination Committee (CORCOM),Imphal,11,24.833382,93.849232
Kangleipak Communist Party (KCP),Imphal,9,24.833382,93.849232
Kuki Liberation Army (KLA),Imphal,1,24.833382,93.849232
Kuki National Front (KNF),Imphal,2,24.833382,93.849232
Manipur Naga People's Army (MNPA),Imphal,1,24.833382,93.849232
Maoist Communist Party of Manipur,Imphal,1,24.833382,93.849232
National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),Imphal,5,24.833382,93.849232
New People's Army (NPA),Imphal,1,24.833382,93.849232
People's Liberation Army (India),Imphal,11,24.833382,93.849232
People's Revolutionary Party of Kangleipak (PREPAK),Imphal,7,24.833382,93.849232
People's Revolutionary Party of Kangleipak-Progressive (PREPAK-P),Imphal,2,24.833382,93.849232
People's United Liberation Front (PULF),Imphal,2,24.833382,93.849232
United Kuki Liberation Front (UKLF) - India,Imphal,1,24.833382,93.849232
United National Liberation Front (UNLF),Imphal,2,24.833382,93.849232
United Revolutionary Front,Imphal,3,24.833382,93.849232
Coordination Committee (CORCOM),Imphal East,11,24.833382,93.849232
Coordination Committee (CORCOM),Imphal West,11,24.833382,93.849232
People's Liberation Army (India),Imphal West,11,24.833382,93.849232
People's Revolutionary Party of Kangleipak-Progressive (PREPAK-P),Imphal West,2,24.833382,93.849232
Zomi Revolutionary Army (ZRA),Imphal West,1,24.833382,93.849232
People's Liberation Army (India),Imphal West district,11,24.833382,93.849232
National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),Impui Basti,5,30.459711,79.064152
National Democratic Front of Bodoland (NDFB),Itakhola,9,25.973845,92.910106
Communist Party of India - Maoist (CPI-Maoist),Jabalpur,122,23.181467,79.986407
Kamtapur Liberation Organization (KLO),Jalpaiguri,1,26.543477,88.720526
Maoists,Jamalpur,13,29.93005,77.969582
Maoists,Jamui district,13,24.764688,86.337676
Maoists,Jaram,13,29.271625,80.23492
Communist Party of India - Maoist (CPI-Maoist),Jehanabad,122,28.633538,79.714747
Maoists,Jemini,13,50.938452,-1.44969
Maoists,Jeypore,13,51.451076,-0.183893
Maoists,Jimalgatta,13,19.101212,80.153325
United Liberation Front of Assam (ULFA),Jorhat,5,26.74652,94.202586
Communist Party of India - Maoist (CPI-Maoist),Kaimur,122,25.141618,83.616988
Maoists,Kaller,13,51.899782,-0.174944
Communist Party of India- Marxist,Kalyan Nagar,2,13.029294,77.604274
Communist Party of India - Maoist (CPI-Maoist),Kandhamal district,122,20.134204,84.016742
Maoists,Kandhamal district,13,20.134204,84.016742
Communist Party of India - Maoist (CPI-Maoist),Kanker,122,29.945262,78.848173
Maoists,Kanker,13,29.945262,78.848173
Communist Party of India - Maoist (CPI-Maoist),Kanker district,122,20.199012,81.075466
Maoists,Kanker district,13,20.199012,81.075466
Communist Party of India- Marxist,Kannur,2,11.261263,75.781287
Karbi People's Liberation Tigers (KPLT),Karbi Anglong district,5,26.186085,93.581269
National Democratic Front of Bodoland (NDFB),Karigaon,9,29.716421,80.211216
Communist Party of India - Maoist (CPI-Maoist),Karimati,122,29.655481,79.648105
Communist Party of India - Maoist (CPI-Maoist),Karimnagar,122,18.438555,79.128841
Maoists,Karli,13,34.936375,32.863959
Maoists,Karsing,13,53.034527,-3.583646
Maoists,Kawad,13,29.920218,78.077594
Maoists,Khaira,13,30.049421,78.455301
Communist Party of India - Maoist (CPI-Maoist),Khammam,122,17.247253,80.151445
Communist Party of India- Marxist-Leninist,Khammam,1,17.247253,80.151445
Maoists,Khammam district,13,17.247253,80.151445
United Liberation Front of Assam (ULFA),Khandbari,5,27.379719,87.207311
Separatists,Khudwani,3,33.707374,75.105388
Communist Party of India - Maoist (CPI-Maoist),Khunti,122,29.927229,78.573183
Maoists,Khunti,13,29.927229,78.573183
People's Liberation Front of India,Khunti,6,29.927229,78.573183
Maoists,Khunti district,13,23.07976,85.277421
People's Liberation Front of India,Khunti district,6,23.07976,85.277421
Maoists,Kirandul,13,18.633644,81.25739
Communist Party of India - Maoist (CPI-Maoist),Kondagaon,122,19.595851,81.663777
Maoists,Kondagaon,13,19.595851,81.663777
Maoists,Kondagaon district,13,19.595851,81.663777
Telangana Separatists,Kondapur,1,17.44058,78.390573
Communist Party of India - Maoist (CPI-Maoist),Koraput,122,18.813487,82.712333
Maoists,Koraput,13,18.813487,82.712333
Maoists,Koraput district,13,18.813487,82.712333
Maoists,Kothi,13,30.03031,79.567368
Communist Party of India - Maoist (CPI-Maoist),Kotwali,122,30.320594,78.037348
Maoists,Kurri,13,28.686997,79.791849
United Liberation Front of Assam (ULFA),Lakhimpur,5,28.809903,79.553319
Maoists,Lakhisarai district,13,25.18605,86.13447
National Democratic Front of Bodoland (NDFB),Lambari,9,29.93693,79.26062
People's Liberation Army (India),Lamphelpat,11,24.833382,93.849232
Maoists,Lanji,13,30.480991,79.445073
Maoists,Lat,13,29.572262,79.637578
Communist Party of India - Maoist (CPI-Maoist),Latehar,122,23.746322,84.50911
Maoists,Latehar,13,23.746322,84.50911
National Democratic Front of Bodoland (NDFB),Latehar,9,23.746322,84.50911
Tritiya Prastuti Committee (India),Latehar,2,23.746322,84.50911
Communist Party of India - Maoist (CPI-Maoist),Latehar district,122,23.746322,84.50911
Maoists,Latehar district,13,23.746322,84.50911
Communist Party of India - Maoist (CPI-Maoist),Laxmipur,122,29.207688,79.063093
National Socialist Council of Nagaland-Khaplang (NSCN-K),Ledo,2,51.556913,-0.090033
National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),Litan,5,53.042693,-1.189093
Communist Party of India - Maoist (CPI-Maoist),Lohardaga district,122,23.43375,84.647912
Maoists,Lohardaga district,13,23.43375,84.647912
People's Liberation Front of India,Lohardaga district,6,23.43375,84.647912
Hill Tiger Force (HTF),Lumding,2,25.751627,93.172876
Maoists,Madded,13,54.28341,-6.74752
Adivasi National Liberation Army (ANLA),Majuli,1,29.414778,79.723862
Maoists,Makarpur,13,29.825608,77.976363
Kamtapur Liberation Organization (KLO),Malda,1,56.586572,-3.3319
Communist Party of India - Maoist (CPI-Maoist),Malkangiri,122,18.343586,81.882528
Maoists,Malkangiri,13,18.343586,81.882528
Communist Party of India - Maoist (CPI-Maoist),Malkangiri district,122,18.343586,81.882528
Maoists,Malkangiri district,13,18.343586,81.882528
Maoists,Malnar,13,52.211996,-0.507146
Maoists,Mandu,13,29.5252,80.032534
United Liberation Front of Assam (ULFA),Mangaldai,5,26.44632,92.032217
Maoists,Mangnar,13,30.438267,78.621432
Maoists,Manjhaul,13,29.774688,77.753791
Communist Party of India - Maoist (CPI-Maoist),Marenga,122,58.825826,-2.956058
Maoists,Mariwada,13,52.174103,-2.238504
Maoists,Matda,13,53.375536,-1.468717
Maoists,Mathiya,13,29.166354,80.056286
Maoists,Mirganj,13,28.863056,79.332473
People's Liberation Army (India),Monshang,11,24.284121,94.10305
Gunmen,Moran,1,27.182391,94.917569
People's Revolutionary Party of Kangleipak (PREPAK),Moreh,7,24.251281,94.301304
Communist Party of India - Maoist (CPI-Maoist),Motihari,122,26.646962,84.908894
Khasi Students Union,Motphran,1,25.578204,91.874923
Maoists,Mukkali,13,11.668413,75.558754
Indian Mujahideen,Mumbai,10,19.075984,72.877656
Maoists,Mumuri,13,31.40389,81.275584
Communist Party of India - Maoist (CPI-Maoist),Munger,122,25.374756,86.473525
Maoists,Munger,13,25.374756,86.473525
Maoists,Munger district,13,25.196051,86.540067
Maoists,Muramgaon,13,28.459497,77.026638
