Naga People,NE Manipur State,2,24.808104,93.937485
Bhinderanwale Tiger Force of Khalistan (BTHK),New Delhi,2,28.613939,77.209021
Jammu and Kashmir Islamic Front,New Delhi,2,28.613939,77.209021
Jammu and Kashmir Liberation Front,New Delhi,39,28.613939,77.209021
Mujahideen Kashmir,New Delhi,3,28.613939,77.209021
Muslim Militants,New Delhi,20,28.613939,77.209021
Shahid Khalsa Force,New Delhi,2,28.613939,77.209021
Shangytown residents,New Delhi,1,28.613939,77.209021
Sikh Extremists,New Delhi,33,28.613939,77.209021
United Liberation Front of Assam (ULFA),New Jalpaiguri,14,26.684257,88.442801
People's Liberation Army (India),Ningthoukom,5,24.630205,93.76327
People's War Group (PWG),Nizamabad Dist,2,18.672505,78.094087
People's War Group (PWG),Nizamabad District,2,18.672505,78.094087
National Socialist Council of Nagaland,North Cachar District,1,24.782125,92.85771
Hizbul Mujahideen (HM),Not Stated,5,17.480609,78.511185
Naxalites,Orissa,3,20.951666,85.098524
Harkat ul Ansar,Pahalgam,4,34.016075,75.31498
Kashmiri Militants,Pahalgam,27,34.016075,75.31498
People's War Group (PWG),Paidimalgu,2,18.87177,78.771706
Muslim Militants,Pakistan Border,20,28.121662,71.929346
Sikh Extremists,Palampur Village,33,32.11086,76.536253
Kashmiri Militants,"Pallanwala Sector, Jammu",27,32.721782,74.857654
Ikhwan-ul-Muslimeen,Pampore,2,34.00601,74.9238
Kashmiri Militants,Pampore,27,34.00601,74.9238
Harkat ul Ansar,Panalgam,4,34.016075,75.31498
All Tripura Tiger Force (ATTF),Panchavati,2,20.00588,73.793381
Sikh Extremists,Panipat,33,29.390946,76.963502
Sikh Extremists,Panjwar,33,31.453927,74.781861
Bodo Liberation Tigers (BLT),Patacharkuchi,1,26.512567,91.255061
Hizbul Mujahideen (HM),Patan,5,23.849325,72.126626
Babbar Khalsa International (BKI),Pathankot,1,32.264338,75.642112
Sikh Extremists,Pathankot,33,32.264338,75.642112
Babbar Khalsa International (BKI),Patiala,1,30.339781,76.38688
Sikh Extremists,Patiala,33,30.339781,76.38688
Sikh Extremists,Patiala District,33,30.30981,76.317414
Kashmiri Militants,"Pattan, Kashmir",27,34.160992,74.554562
Sikh Extremists,Patti Town,33,31.274586,74.856561
Sikh Extremists,Payal,33,30.723455,76.060929
Muslim Militants,Phulpur,20,25.55104,82.088374
Sikh Extremists,Pilibhit,33,28.620794,79.812865
Sikh Extremists,Pilibhut,33,28.620794,79.812865
Sikh Extremists,Pishikash,33,30.086928,78.267612
Kashmiri Militants,"Plantan Village, Jammu",27,32.721782,74.857654
Servants of Islam Organization,Poonthura,1,8.440951,76.948462
Al Jehad,Pul Dora,1,33.137578,75.554599
Kashmiri Militants,Pulwama,27,33.981889,75.014382
Muslim Separatists,"Pulwama D., J+K",19,33.871612,74.894569
Bhinderanwale Tiger Force of Khalistan (BTHK),Punjab State,2,31.385026,75.091167
Sikh Extremists,Punjab State,33,31.385026,75.091167
Sikh Extremists,Punjah State,33,31.385026,75.091167
Sikh Extremists,Purulia,33,23.332078,86.365208
National Liberation Front of Tripura (NLFT),Raishyabari,1,24.606965,74.120239
People's War Group (PWG),Rajampet,2,14.196531,79.156372
Muslim Militants,Rajaori,20,33.371715,74.315313
Rival caste,Rajapalayam,2,11.814668,79.557737
Thavar Caste,Rajapalayam,1,11.814668,79.557737
Rival caste,"Rajapalayam, Madras State",2,11.814668,79.557737
Jammu and Kashmir Islamic Front,Rajasthan,2,27.023804,74.217933
Sikh Extremists,Rajoke,33,31.280747,74.550722
Bodo Militants,"Rakhaldubi, Assam",11,25.407034,89.954529
People's War Group (PWG),Ramavaram,2,13.031744,80.181672
Sikh Extremists,Ramlal Village,33,25.944063,83.571433
Sikh Extremists,Rampur District,33,28.882526,79.10969
Smugglers and Elephant Poachers,Rampura,1,24.466152,75.441756
People's War Group (PWG),"Ranaput, Andhra Pradesh",2,15.9129,79.739987
Bodo Militants,Rangiya,11,25.017257,85.416164
National Democratic Front of Bodoland (NDFB),Rangiya,5,25.017257,85.416164
Sikh Extremists,Ropar,33,30.965917,76.523023
Sikh Extremists,Rue Kalan,33,27.227935,74.207856
Sikh Extremists,Rupar,33,31.02054,76.581772
Kashmiri Militants,Safaqadal,27,34.094428,74.791635
National Socialist Council of Nagaland,Sailen,1,22.684372,92.721692
Sikh Extremists,Samana,33,30.155434,76.195762
Kashmiri Militants,Sandhan,27,23.021626,68.992707
Other,Sangam,2,18.603551,77.916389
Sikh Extremists,Sangma,33,22.253843,73.098077
Sikh Extremists,Sangrur,33,30.245796,75.842072
Sikh Extremists,Sangrur District,33,30.390144,75.806908
Sikh Extremists,Sangur,33,30.245796,75.842072
Bodo Liberation Tigers (BLT),"Sansapani, Assam",1,26.200604,92.937574
Muslim Militants,Sapore,20,31.713868,76.164337
Kuki tribesmen,"Senapati D., Manipur",1,25.267728,94.021019
Sikh Extremists,Shahbaajpur,33,27.877698,76.085238
Khasi Students Union,Shillong,1,25.578773,91.893254
Muslim Militants,Shopian,20,33.759364,74.803921
Hizbul Mujahideen (HM),Siala,5,25.459683,88.349433
Khalistan Liberation Force,Sidhwan,3,31.09191,75.518935
Rival Activists,Sikkim,2,27.532972,88.512218
United Liberation Front of Assam (ULFA),Simaluguri,14,26.708382,88.426874
Maoist Communist Center (MCC),Sinari,3,26.075157,92.440262
Laiq Chanio Group of Dacoit Bandits,Sind,1,29.76244,76.213685
Kashmiri Militants,Singhpora,27,34.208589,74.418642
United Liberation Front of Assam (ULFA),Sipaihar,14,26.400998,91.895271
National Liberation Front of Tripura (NLFT),Siripur,1,18.966569,78.198833
People's War Group (PWG),Sirpur,2,21.349598,74.879713
People's War Group (PWG),Sirpure V. Andhra Pradesh,2,15.9129,79.739987
Sikh Extremists,Sirsa,33,29.533593,75.017703
Naxalites,Sitapala,3,21.395368,80.659743
Sikh Extremists,Sohian Town,33,30.797927,75.53786
National Democratic Front of Bodoland (NDFB),Sonitpur,5,26.673885,92.85771
National Democratic Front of Bodoland (NDFB),Sonitpur District,5,26.673885,92.85771
Hizbul Mujahideen (HM),Sopore,5,34.286763,74.462401
Kashmiri Militants,Sopore,27,34.286763,74.462401
